1.184	3.408	0.869	3.855	1.699	0.518	0.684	0.513	3.511	0.989
1.169	3.232	0.833	4.536	1.675	0.52	0.647	0.518	3.691	0.964
1.206	2.942	0.803	5.042	1.663	0.515	0.681	0.52	3.867	0.898
1.182	2.617	0.791	5.391	1.707	0.52	0.728	0.52	4.06	0.979
1.167	2.581	0.786	5.62	1.768	0.522	0.74	0.515	4.192	1.096
1.184	2.732	0.798	5.652	1.772	0.522	0.708	0.515	4.309	1.157
1.216	2.917	0.808	5.62	1.77	0.518	0.637	0.513	4.387	1.194
1.282	2.983	0.847	5.767	1.743	0.588	0.596	0.515	4.448	1.26
1.311	2.913	0.984	5.94	1.714	0.828	0.574	0.518	4.497	1.345
1.326	2.888	1.086	5.994	1.592	1.331	0.574	0.518	4.529	1.433
1.389	2.9	1.284	6.018	1.482	1.858	0.571	0.515	4.534	1.497
1.453	2.866	1.479	5.864	1.409	2.158	0.569	0.525	4.509	1.519
1.511	2.854	1.592	5.566	1.392	2.324	0.564	0.681	4.275	1.533
1.636	2.812	1.711	5.181	1.431	2.478	0.566	0.92	3.867	1.555
1.836	2.854	1.833	4.717	1.438	2.761	0.569	0.994	3.23	1.548
2.075	3.054	1.995	4.133	1.431	3.022	0.574	0.991	2.678	1.543
2.271	3.279	2.19	3.662	1.443	3.186	0.576	0.979	2.229	1.541
2.339	3.499	2.31	3.235	1.704	3.342	0.576	0.962	1.88	1.536
2.297	3.608	2.38	2.786	1.978	3.455	0.581	0.945	1.519	1.548
2.341	3.66	2.419	2.373	2.202	3.54	0.581	0.957	1.201	1.597
2.415	3.645	2.478	2.056	2.314	3.599	0.574	1.013	0.974	1.631
2.485	3.586	2.515	1.909	2.344	3.65	0.583	1.069	0.854	1.658
2.537	3.56	2.571	1.887	2.383	3.684	0.588	1.116	0.745	1.68
2.566	3.53	2.625	1.836	2.395	3.706	0.581	1.138	0.654	1.685
2.578	3.484	2.671	1.78	2.385	3.657	0.576	1.162	0.603	1.677
2.6	3.394	2.693	1.702	2.344	3.508	0.579	1.191	0.591	1.675
2.673	3.281	2.712	1.694	2.297	3.313	0.586	1.199	0.601	1.667
2.747	3.191	2.71	1.616	2.239	3.108	0.586	1.211	0.608	1.653
2.876	3.118	2.717	1.497	2.151	2.761	0.593	1.208	0.569	1.643
2.932	3.015	2.712	1.404	2.073	2.285	0.596	1.213	0.547	1.624
2.93	2.913	2.683	1.357	2.007	1.826	0.598	1.228	0.535	1.602
2.908	2.773	2.703	1.335	1.96	1.404	0.642	1.245	0.527	1.584
2.837	2.695	2.725	1.348	1.943	1.135	0.808	1.248	0.52	1.587
2.759	2.634	2.7	1.309	1.938	0.964	0.994	1.252	0.508	1.575
2.695	2.524	2.622	1.292	1.926	0.854	1.16	1.25	0.508	1.523
2.671	0	2.52	1.274	1.919	0.789	1.418	1.243	0.513	1.438
2.759	0	2.456	1.304	1.919	0.74	1.614	1.204	0.51	1.353
2.8	0	2.417	1.37	1.926	0.691	1.716	1.147	0.513	1.24
2.761	0	2.407	1.477	1.958	0.635	1.719	1.116	0.51	1.128
2.773	0	2.327	1.58	1.965	0.649	1.719	1.096	0.508	0.974
2.749	0	2.104	1.68	1.924	0.706	1.619	1.06	0.508	0.842
2.761	0	1.838	1.731	1.895	0.71	1.567	1.003	0.51	0.757
2.739	0	1.567	1.758	1.858	0.659	1.577	0.962	0.51	0.686
2.7	0	1.394	1.772	1.782	0.603	1.584	0.918	0.51	0.627
2.666	0	1.252	1.768	1.689	0.598	1.57	0.886	0.51	0
2.654	0	1.113	1.768	1.575	0.61	1.592	0.847	0.505	0
2.585	0	0.984	1.772	1.516	0.632	1.599	0.808	0.503	0
2.48	0	0.908	1.775	1.499	0.659	1.592	0.767	0.515	0
2.432	0	0.867	1.79	1.479	0.674	1.589	0.735	0.518	0
2.446	0	0.85	1.838	0	0.728	1.589	0.725	0.518	0
2.5	0	0.835	1.848	0	0.779	1.597	0.706	0.52	0
2.524	0	0.793	1.863	0	0.818	1.604	0.688	0.513	0
2.556	0	0.781	1.868	0	0.847	1.619	0.674	0.513	0
2.532	0	0.776	1.887	0	0.867	1.619	0.654	0.552	0
2.554	0	0.769	1.873	0	0.876	1.619	0.625	0.649	0
2.627	0	0.759	1.875	0	0.906	1.616	0.615	0.73	0
2.642	0	0.754	1.877	0	0.933	1.599	0.623	0.818	0
2.761	0	0.752	1.875	0	0.937	1.528	0.635	0.876	0
2.959	0	0.754	1.875	0	0.942	1.445	0.608	0.928	0
3.127	0	0.762	1.853	0	0.947	1.382	0.61	0.962	0
3.333	0	0.757	1.816	0	0.95	1.34	0.608	0.969	0
3.628	0	0.75	1.777	0	0.937	1.331	0.881	0.986	0
3.867	0	0.742	1.746	0	0.94	1.316	1.13	0.989	0
4.075	0	0.74	1.702	0	0.93	1.299	1.418	0.991	0
4.194	0	0.742	1.699	0	0.923	1.267	1.611	1.006	0
4.231	0	0.752	1.794	0	0.918	1.243	1.726	1.013	0
4.202	0	0.75	1.926	0	0.911	1.235	1.826	1.021	0
0	0	0.747	1.985	0	0.916	1.226	1.934	1.03	0
0	0	0.747	2.002	0	0.913	1.182	2.083	1.025	0
0	0	0.742	2.048	0	0.908	1.165	2.214	1.025	0
0	0	0.742	2.095	0	0.916	1.143	2.292	1.018	0
0	0	0.752	2.117	0	0.913	1.145	2.427	1.011	0
0	0	0.747	2.161	0	0.913	1.133	2.605	1.011	0
0	0	0.747	2.2	0	0.913	1.064	2.722	1.011	0
0	0	0.747	2.222	0	0.911	1.152	2.781	1.003	0
0	0	0.745	2.224	0	0.918	1.643	2.817	1.003	0
0	0	0.75	2.231	0	0.959	2.107	2.781	1.003	0
0	0	0.752	2.239	0	0.972	2.38	2.791	1.008	0
0	0	0.75	2.261	0	0.933	2.417	2.8	1.008	0
0	0	0.747	2.239	0	0.901	2.451	2.812	1.011	0
0	0	0.742	2.209	0	0.869	2.454	2.805	1.006	0
0	0	0.74	2.183	0	0.833	2.4	2.786	1.006	0
0	0	0.745	2.151	0	0.813	2.336	2.761	1.006	0
0	0	0.747	2.092	0	0.801	2.29	2.725	1.011	0
0	0	0.747	2.053	0	0.784	2.253	2.62	1.018	0
0	0	0.747	2.007	0	0.774	2.249	2.466	1.016	0
0	0	0.742	1.978	0	0.759	2.209	2.351	1.008	0
0	0	0.74	1.982	0	0.767	2.168	2.239	1.003	0
0	0	0.742	1.968	0	0.776	2.144	2.107	1.003	0
0	0	0.75	1.946	0	0.762	2.119	1.992	1.003	0
0	0	0.747	1.919	0	0.713	2.08	1.873	1.016	0
0	0	0.745	1.919	0	0.681	2.041	0	1.035	0
0	0	0.737	1.934	0	0.623	2.012	0	1.047	0
0	0	0.737	1.951	0	0.603	2	0	1.094	0
0	0	0.759	1.953	0	0.598	1.965	0	1.125	0
0	0	0.769	0	0	0.593	1.938	0	1.133	0
0	0	0.781	0	0	0.598	1.921	0	1.167	0
0	0	0.784	0	0	0.605	1.914	0	1.333	0
0	0	0.781	0	0	0.618	1.926	0	1.436	0
0	0	0.781	0	0	0.63	1.919	0	1.494	0
0	0	0.789	0	0	0.664	1.909	0	1.528	0
0	0	0.791	0	0	0.947	1.873	0	1.538	0
0	0	0.791	0	0	1.328	1.831	0	1.538	0
0	0	0.789	0	0	1.65	1.814	0	1.558	0
0	0	0.789	0	0	1.912	1.794	0	1.643	0
0	0	0.793	0	0	2.053	1.785	0	1.753	0
0	0	0.803	0	0	2.151	1.743	0	1.87	0
0	0	0.803	0	0	2.251	1.721	0	1.931	0
0	0	0.808	0	0	2.351	1.65	0	1.985	0
0	0	0.806	0	0	2.505	1.589	0	2.012	0
0	0	0.801	0	0	2.771	1.553	0	2.126	0
0	0	0.801	0	0	3.025	0	0	2.219	0
0	0	0.806	0	0	3.157	0	0	2.31	0
0	0	0.801	0	0	3.237	0	0	2.356	0
0	0	0.791	0	0	3.259	0	0	2.422	0
0	0	0.779	0	0	3.232	0	0	2.468	0
0	0	0.784	0	0	3.213	0	0	2.473	0
0	0	0.813	0	0	3.169	0	0	2.451	0
0	0	0.835	0	0	3.149	0	0	2.437	0
0	0	0.852	0	0	3.115	0	0	2.434	0
0	0	0.864	0	0	3.083	0	0	2.439	0
0	0	0.83	0	0	3.057	0	0	2.427	0
0	0	0.803	0	0	3.064	0	0	2.4	0
0	0	0.806	0	0	3.059	0	0	2.349	0
0	0	1.062	0	0	3.076	0	0	2.234	0
0	0	1.58	0	0	3.088	0	0	2.029	0
0	0	2.246	0	0	3.066	0	0	1.887	0
0	0	2.781	0	0	3.03	0	0	1.746	0
0	0	3.086	0	0	3	0	0	1.609	0
0	0	3.247	0	0	2.979	0	0	1.482	0
0	0	3.43	0	0	2.92	0	0	1.404	0
0	0	3.635	0	0	2.739	0	0	0	0
0	0	3.882	0	0	2.51	0	0	0	0
0	0	4.131	0	0	2.258	0	0	0	0
0	0	4.316	0	0	2.017	0	0	0	0
0	0	4.47	0	0	1.746	0	0	0	0
0	0	4.558	0	0	1.531	0	0	0	0
0	0	4.604	0	0	1.387	0	0	0	0
0	0	4.631	0	0	1.208	0	0	0	0
0	0	4.631	0	0	0.984	0	0	0	0
0	0	4.57	0	0	0	0	0	0	0
0	0	4.49	0	0	0	0	0	0	0
0	0	4.417	0	0	0	0	0	0	0
0	0	4.365	0	0	0	0	0	0	0
0	0	4.316	0	0	0	0	0	0	0
0	0	4.263	0	0	0	0	0	0	0
0	0	4.153	0	0	0	0	0	0	0
0	0	4.028	0	0	0	0	0	0	0
0	0	3.909	0	0	0	0	0	0	0
0	0	3.743	0	0	0	0	0	0	0
0	0	3.42	0	0	0	0	0	0	0
0	0	3.123	0	0	0	0	0	0	0
0	0	2.737	0	0	0	0	0	0	0
0	0	2.351	0	0	0	0	0	0	0
0	0	2.031	0	0	0	0	0	0	0
0	0	1.78	0	0	0	0	0	0	0
0	0	1.504	0	0	0	0	0	0	0
0	0	1.238	0	0	0	0	0	0	0
0	0	1.018	0	0	0	0	0	0	0
0	0	0.881	0	0	0	0	0	0	0
